1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
0.521834	 0.521834
0.521834	 0.521834
0.143658	 0.143658
0.143658	 0.143658
1.158673	 1.158673
1.158673	 1.158673
1.341657	 1.341657
1.341657	 1.341657
0.475575	 0.475575
0.475575	 0.475575
1.042903	 1.042903
1.042903	 1.042903
0.378109	 0.378109
0.378109	 0.378109
0.699636	 0.699636
0.699636	 0.699636
0.268366	 0.268366
0.268366	 0.268366
0.527596	 0.527596
0.527596	 0.527596
0.248896	 0.248896
0.248896	 0.248896
0.398336	 0.398336
0.398336	 0.398336
